{'high_beta': 0 , 'low_beta': 0 , 'attention': 0 , 'low_gamma': 0 , 'delta': 0 , 'meditation': 0 , 'poor_signal': 200 , 'high_alpha': 0 , 'high_gamma': 0 , 'length': 0 , 'theta': 0 , 'low_alpha': 0} 00:45:56
{'high_beta': 0 , 'low_beta': 0 , 'attention': 0 , 'low_gamma': 0 , 'delta': 0 , 'meditation': 0 , 'poor_signal': 200 , 'high_alpha': 0 , 'high_gamma': 0 , 'length': 0 , 'theta': 0 , 'low_alpha': 0} 00:46:01
{'high_beta': 0 , 'low_beta': 0 , 'attention': 0 , 'low_gamma': 0 , 'delta': 0 , 'meditation': 0 , 'poor_signal': 200 , 'high_alpha': 0 , 'high_gamma': 0 , 'length': 0 , 'theta': 0 , 'low_alpha': 0} 00:46:02
{'high_beta': 0 , 'low_beta': 0 , 'attention': 0 , 'low_gamma': 0 , 'delta': 0 , 'meditation': 0 , 'poor_signal': 200 , 'high_alpha': 0 , 'high_gamma': 0 , 'length': 0 , 'theta': 0 , 'low_alpha': 0} 00:46:02
{'high_beta': 0.0 , 'low_beta': 0.0 , 'attention': 0 , 'low_gamma': 0.0 , 'delta': 8.0 , 'meditation': 0 , 'poor_signal': 25 , 'high_alpha': 1.0 , 'high_gamma': 0.0 , 'length': 32 , 'theta': 3.0 , 'low_alpha': 0.0} 00:46:02
{'high_beta': 7305.0 , 'low_beta': 6445.0 , 'attention': 0 , 'low_gamma': 2265.0 , 'delta': 39233.0 , 'meditation': 0 , 'poor_signal': 0 , 'high_alpha': 11330.0 , 'high_gamma': 4290.0 , 'length': 32 , 'theta': 41859.0 , 'low_alpha': 10585.0} 00:46:03
{'high_beta': 12982.0 , 'low_beta': 19801.0 , 'attention': 0 , 'low_gamma': 13185.0 , 'delta': 24346.0 , 'meditation': 0 , 'poor_signal': 0 , 'high_alpha': 7191.0 , 'high_gamma': 1850.0 , 'length': 32 , 'theta': 8678.0 , 'low_alpha': 5121.0} 00:46:04
{'high_beta': 8700.0 , 'low_beta': 19657.0 , 'attention': 0 , 'low_gamma': 11004.0 , 'delta': 14453.0 , 'meditation': 0 , 'poor_signal': 0 , 'high_alpha': 14943.0 , 'high_gamma': 12069.0 , 'length': 32 , 'theta': 15590.0 , 'low_alpha': 13116.0} 00:46:05
{'high_beta': 15274.0 , 'low_beta': 11026.0 , 'attention': 53 , 'low_gamma': 6329.0 , 'delta': 15779.0 , 'meditation': 41 , 'poor_signal': 0 , 'high_alpha': 8332.0 , 'high_gamma': 5819.0 , 'length': 32 , 'theta': 8001.0 , 'low_alpha': 6170.0} 00:46:06
{'high_beta': 14097.0 , 'low_beta': 16497.0 , 'attention': 53 , 'low_gamma': 14897.0 , 'delta': 445249.0 , 'meditation': 23 , 'poor_signal': 0 , 'high_alpha': 10712.0 , 'high_gamma': 4485.0 , 'length': 32 , 'theta': 43899.0 , 'low_alpha': 3633.0} 00:46:07
{'high_beta': 4502.0 , 'low_beta': 6051.0 , 'attention': 61 , 'low_gamma': 3518.0 , 'delta': 2343.0 , 'meditation': 23 , 'poor_signal': 0 , 'high_alpha': 2323.0 , 'high_gamma': 3274.0 , 'length': 32 , 'theta': 4499.0 , 'low_alpha': 3385.0} 00:46:08
{'high_beta': 10773.0 , 'low_beta': 7819.0 , 'attention': 60 , 'low_gamma': 6155.0 , 'delta': 7326.0 , 'meditation': 44 , 'poor_signal': 0 , 'high_alpha': 9837.0 , 'high_gamma': 4961.0 , 'length': 32 , 'theta': 23070.0 , 'low_alpha': 24681.0} 00:46:09
{'high_beta': 20776.0 , 'low_beta': 12866.0 , 'attention': 56 , 'low_gamma': 6271.0 , 'delta': 21247.0 , 'meditation': 51 , 'poor_signal': 0 , 'high_alpha': 10357.0 , 'high_gamma': 3962.0 , 'length': 32 , 'theta': 10758.0 , 'low_alpha': 13538.0} 00:46:10
{'high_beta': 14449.0 , 'low_beta': 10467.0 , 'attention': 64 , 'low_gamma': 5649.0 , 'delta': 5705.0 , 'meditation': 83 , 'poor_signal': 0 , 'high_alpha': 11995.0 , 'high_gamma': 5976.0 , 'length': 32 , 'theta': 11509.0 , 'low_alpha': 12574.0} 00:46:11
{'high_beta': 13603.0 , 'low_beta': 15736.0 , 'attention': 69 , 'low_gamma': 2672.0 , 'delta': 12870.0 , 'meditation': 78 , 'poor_signal': 0 , 'high_alpha': 5460.0 , 'high_gamma': 5747.0 , 'length': 32 , 'theta': 6608.0 , 'low_alpha': 6269.0} 00:46:12
{'high_beta': 1850.0 , 'low_beta': 2109.0 , 'attention': 67 , 'low_gamma': 1690.0 , 'delta': 31942.0 , 'meditation': 64 , 'poor_signal': 0 , 'high_alpha': 2895.0 , 'high_gamma': 567.0 , 'length': 32 , 'theta': 7722.0 , 'low_alpha': 3224.0} 00:46:13
{'high_beta': 6897.0 , 'low_beta': 6962.0 , 'attention': 53 , 'low_gamma': 3290.0 , 'delta': 7281.0 , 'meditation': 47 , 'poor_signal': 0 , 'high_alpha': 4895.0 , 'high_gamma': 5804.0 , 'length': 32 , 'theta': 27741.0 , 'low_alpha': 6544.0} 00:46:14
{'high_beta': 4634.0 , 'low_beta': 7158.0 , 'attention': 40 , 'low_gamma': 4375.0 , 'delta': 6395.0 , 'meditation': 41 , 'poor_signal': 0 , 'high_alpha': 11978.0 , 'high_gamma': 4919.0 , 'length': 32 , 'theta': 17615.0 , 'low_alpha': 3844.0} 00:46:15
{'high_beta': 13624.0 , 'low_beta': 13168.0 , 'attention': 40 , 'low_gamma': 5358.0 , 'delta': 6149.0 , 'meditation': 35 , 'poor_signal': 0 , 'high_alpha': 3479.0 , 'high_gamma': 5132.0 , 'length': 32 , 'theta': 6293.0 , 'low_alpha': 5642.0} 00:46:16
{'high_beta': 10265.0 , 'low_beta': 21260.0 , 'attention': 50 , 'low_gamma': 10904.0 , 'delta': 9179.0 , 'meditation': 27 , 'poor_signal': 0 , 'high_alpha': 13383.0 , 'high_gamma': 4040.0 , 'length': 32 , 'theta': 18009.0 , 'low_alpha': 5343.0} 00:46:17
{'high_beta': 8761.0 , 'low_beta': 4378.0 , 'attention': 53 , 'low_gamma': 9627.0 , 'delta': 14259.0 , 'meditation': 40 , 'poor_signal': 0 , 'high_alpha': 10261.0 , 'high_gamma': 4886.0 , 'length': 32 , 'theta': 21093.0 , 'low_alpha': 5003.0} 00:46:18
{'high_beta': 7568.0 , 'low_beta': 9501.0 , 'attention': 57 , 'low_gamma': 2514.0 , 'delta': 463098.0 , 'meditation': 21 , 'poor_signal': 0 , 'high_alpha': 7707.0 , 'high_gamma': 1602.0 , 'length': 32 , 'theta': 22673.0 , 'low_alpha': 2964.0} 00:46:19
{'high_beta': 2253.0 , 'low_beta': 5781.0 , 'attention': 27 , 'low_gamma': 1867.0 , 'delta': 68741.0 , 'meditation': 27 , 'poor_signal': 0 , 'high_alpha': 3297.0 , 'high_gamma': 1685.0 , 'length': 32 , 'theta': 20997.0 , 'low_alpha': 6487.0} 00:46:20
{'high_beta': 5211.0 , 'low_beta': 2427.0 , 'attention': 27 , 'low_gamma': 1788.0 , 'delta': 1573.0 , 'meditation': 10 , 'poor_signal': 0 , 'high_alpha': 2851.0 , 'high_gamma': 758.0 , 'length': 32 , 'theta': 13415.0 , 'low_alpha': 903.0} 00:46:21
{'high_beta': 3182.0 , 'low_beta': 8368.0 , 'attention': 10 , 'low_gamma': 2244.0 , 'delta': 48196.0 , 'meditation': 14 , 'poor_signal': 0 , 'high_alpha': 5443.0 , 'high_gamma': 2325.0 , 'length': 32 , 'theta': 36990.0 , 'low_alpha': 15990.0} 00:46:22
{'high_beta': 17054.0 , 'low_beta': 73323.0 , 'attention': 1 , 'low_gamma': 21636.0 , 'delta': 2733862.0 , 'meditation': 4 , 'poor_signal': 0 , 'high_alpha': 37350.0 , 'high_gamma': 13082.0 , 'length': 32 , 'theta': 313732.0 , 'low_alpha': 15945.0} 00:46:23
{'high_beta': 30182.0 , 'low_beta': 14797.0 , 'attention': 3 , 'low_gamma': 10064.0 , 'delta': 828578.0 , 'meditation': 1 , 'poor_signal': 0 , 'high_alpha': 19510.0 , 'high_gamma': 8163.0 , 'length': 32 , 'theta': 151326.0 , 'low_alpha': 17648.0} 00:46:24
{'high_beta': 3855.0 , 'low_beta': 3413.0 , 'attention': 1 , 'low_gamma': 2794.0 , 'delta': 9728.0 , 'meditation': 41 , 'poor_signal': 0 , 'high_alpha': 7632.0 , 'high_gamma': 1526.0 , 'length': 32 , 'theta': 14168.0 , 'low_alpha': 16648.0} 00:46:25
{'high_beta': 14137.0 , 'low_beta': 8286.0 , 'attention': 13 , 'low_gamma': 8065.0 , 'delta': 386156.0 , 'meditation': 34 , 'poor_signal': 0 , 'high_alpha': 3678.0 , 'high_gamma': 15923.0 , 'length': 32 , 'theta': 24957.0 , 'low_alpha': 11567.0} 00:46:26
{'high_beta': 15537.0 , 'low_beta': 14588.0 , 'attention': 40 , 'low_gamma': 9293.0 , 'delta': 109288.0 , 'meditation': 50 , 'poor_signal': 0 , 'high_alpha': 14123.0 , 'high_gamma': 9357.0 , 'length': 32 , 'theta': 23468.0 , 'low_alpha': 1715.0} 00:46:27
{'high_beta': 2945.0 , 'low_beta': 4510.0 , 'attention': 37 , 'low_gamma': 2242.0 , 'delta': 15899.0 , 'meditation': 64 , 'poor_signal': 0 , 'high_alpha': 1821.0 , 'high_gamma': 907.0 , 'length': 32 , 'theta': 11819.0 , 'low_alpha': 7192.0} 00:46:28
{'high_beta': 2381.0 , 'low_beta': 5859.0 , 'attention': 44 , 'low_gamma': 1685.0 , 'delta': 4679.0 , 'meditation': 50 , 'poor_signal': 0 , 'high_alpha': 3512.0 , 'high_gamma': 1062.0 , 'length': 32 , 'theta': 4785.0 , 'low_alpha': 3400.0} 00:46:29
{'high_beta': 4099.0 , 'low_beta': 5592.0 , 'attention': 24 , 'low_gamma': 2551.0 , 'delta': 169621.0 , 'meditation': 34 , 'poor_signal': 0 , 'high_alpha': 4344.0 , 'high_gamma': 1505.0 , 'length': 32 , 'theta': 56906.0 , 'low_alpha': 5835.0} 00:46:30
{'high_beta': 30701.0 , 'low_beta': 12568.0 , 'attention': 26 , 'low_gamma': 11378.0 , 'delta': 67249.0 , 'meditation': 41 , 'poor_signal': 0 , 'high_alpha': 15295.0 , 'high_gamma': 6543.0 , 'length': 32 , 'theta': 30601.0 , 'low_alpha': 17856.0} 00:46:31
{'high_beta': 9115.0 , 'low_beta': 1612.0 , 'attention': 40 , 'low_gamma': 2438.0 , 'delta': 6400.0 , 'meditation': 44 , 'poor_signal': 0 , 'high_alpha': 7686.0 , 'high_gamma': 5878.0 , 'length': 32 , 'theta': 7845.0 , 'low_alpha': 3385.0} 00:46:32
{'high_beta': 7123.0 , 'low_beta': 15228.0 , 'attention': 41 , 'low_gamma': 6192.0 , 'delta': 19208.0 , 'meditation': 24 , 'poor_signal': 0 , 'high_alpha': 3323.0 , 'high_gamma': 7139.0 , 'length': 32 , 'theta': 22392.0 , 'low_alpha': 4532.0} 00:46:33
{'high_beta': 7405.0 , 'low_beta': 9693.0 , 'attention': 43 , 'low_gamma': 9480.0 , 'delta': 31087.0 , 'meditation': 66 , 'poor_signal': 0 , 'high_alpha': 43673.0 , 'high_gamma': 1685.0 , 'length': 32 , 'theta': 46059.0 , 'low_alpha': 22760.0} 00:46:34
{'high_beta': 12356.0 , 'low_beta': 3832.0 , 'attention': 26 , 'low_gamma': 8986.0 , 'delta': 46859.0 , 'meditation': 50 , 'poor_signal': 0 , 'high_alpha': 5492.0 , 'high_gamma': 4521.0 , 'length': 32 , 'theta': 82714.0 , 'low_alpha': 16131.0} 00:46:35
{'high_beta': 15548.0 , 'low_beta': 6333.0 , 'attention': 29 , 'low_gamma': 4864.0 , 'delta': 16019.0 , 'meditation': 37 , 'poor_signal': 0 , 'high_alpha': 4721.0 , 'high_gamma': 4340.0 , 'length': 32 , 'theta': 17244.0 , 'low_alpha': 6286.0} 00:46:36
{'high_beta': 10316.0 , 'low_beta': 9706.0 , 'attention': 37 , 'low_gamma': 3365.0 , 'delta': 6983.0 , 'meditation': 56 , 'poor_signal': 0 , 'high_alpha': 6607.0 , 'high_gamma': 4676.0 , 'length': 32 , 'theta': 10381.0 , 'low_alpha': 9443.0} 00:46:37
